customer_id,churn_probability,risk_tier,top_reason_codes
CUST00001,0.3993926429930634,low,subscription_plan_Premium(-); account_age_days(-); days_since_last_login(-)
CUST00561,0.49350912469457847,medium,subscription_plan_Free(+); days_since_last_login(-); region_West(+)
CUST00562,0.5180292344279189,high,days_since_last_login(+); region_South(-); account_age_days(+)
CUST00563,0.45460909389208615,low,missingindicator_monthly_spend(+); device_type_Tablet(-); account_age_days(-)
CUST00564,0.49075683859654784,medium,days_since_last_login(-); subscription_plan_Basic(+); account_age_days(+)
CUST00565,0.49457441317901674,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST00566,0.35487777696794875,low,missingindicator_avg_order_value(-); region_South(-); days_since_last_login(-)
CUST00567,0.534721690879844,high,subscription_plan_Free(+); account_age_days(-); days_since_last_login(+)
CUST00568,0.47257553603416014,medium,subscription_plan_Free(+); account_age_days(-); days_since_last_login(-)
CUST00569,0.4775013839249153,medium,subscription_plan_Enterprise(-); missingindicator_pages_per_session(+); account_age_days(+)
CUST00570,0.3336327539234551,low,missingindicator_avg_order_value(-); subscription_plan_Premium(-); region_South(-)
CUST00571,0.5264335974721837,high,subscription_plan_Free(+); pages_per_session(-); support_per_order(-)
CUST00572,0.4392021904441452,low,subscription_plan_Premium(-); region_West(+); account_age_days(+)
CUST00573,0.4913314965778589,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00574,0.5735586209532793,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00575,0.5770043405973462,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(+)
CUST00576,0.4695680285178671,medium,subscription_plan_Free(+); device_type_Tablet(-); account_age_days(-)
CUST00577,0.5905631999381167,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); days_since_last_login(-)
CUST00578,0.44637919942612375,low,subscription_plan_Premium(-); days_since_last_login(+); account_age_days(+)
CUST00579,0.5468958173068585,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); missingindicator_avg_order_value(-)
CUST00580,0.48771196353369195,medium,days_since_last_login(-); account_age_days(+); subscription_plan_Basic(+)
CUST00581,0.5879964594411835,high,subscription_plan_Free(+); days_since_last_login(+); support_per_order(+)
CUST00582,0.553118497320352,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); days_since_last_login(-)
CUST00583,0.47243148540780294,medium,subscription_plan_Premium(-); account_age_days(+); device_type_Desktop(+)
CUST00584,0.5039230236844974,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00585,0.44376705417105294,low,subscription_plan_Free(+); days_since_last_login(-); region_South(-)
CUST00586,0.5197638553289796,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00587,0.6275072567077509,high,subscription_plan_Free(+); days_since_last_login(+); missingindicator_monthly_spend(+)
CUST00588,0.522149087410354,high,missingindicator_pages_per_session(+); account_age_days(-); days_since_last_login(+)
CUST00589,0.39662820754406153,low,subscription_plan_Premium(-); account_age_days(-); region_North(-)
CUST00590,0.3821461764289936,low,days_since_last_login(-); account_age_days(-); subscription_plan_Basic(+)
CUST00591,0.44850489142586103,low,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00592,0.5168566539232178,high,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(+)
CUST00593,0.6524691499414651,high,avg_order_value(+); subscription_plan_Free(+); region_West(+)
CUST00594,0.47476542212907524,medium,monthly_spend(+); account_age_days(-); subscription_plan_Basic(+)
CUST00595,0.43233926512448206,low,subscription_plan_Premium(-); region_South(-); account_age_days(+)
CUST00596,0.49081708154104975,medium,subscription_plan_Free(+); device_type_Tablet(-); account_age_days(+)
CUST00597,0.439181284812709,low,subscription_plan_Premium(-); region_South(-); days_since_last_login(+)
CUST00598,0.4680295343396068,medium,subscription_plan_Free(+); device_type_Tablet(-); days_since_last_login(-)
CUST00599,0.5632962873361291,high,subscription_plan_Free(+); days_since_last_login(+); missingindicator_avg_order_value(-)
CUST00600,0.45467633252091194,low,subscription_plan_Enterprise(-); days_since_last_login(+); account_age_days(+)
CUST00601,0.5686386428802149,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00602,0.5041836709255658,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00603,0.5853664260104707,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(+)
CUST00604,0.42681178634549555,low,subscription_plan_Free(+); days_since_last_login(-); region_South(-)
CUST00605,0.510190386617235,high,account_age_days(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00606,0.4537096097045194,low,days_since_last_login(+); missingindicator_avg_order_value(-); account_age_days(-)
CUST00607,0.5649824414798553,high,subscription_plan_Free(+); account_age_days(+); support_per_order(+)
CUST00608,0.471831985070033,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00609,0.42153271501326073,low,subscription_plan_Premium(-); region_South(-); days_since_last_login(+)
CUST00610,0.47857277449411884,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00611,0.5548807880115462,high,subscription_plan_Free(+); account_age_days(+); device_type_Mobile(-)
CUST00612,0.5949015481909044,high,subscription_plan_Free(+); days_since_last_login(+); region_West(+)
CUST00613,0.5057942802010171,medium,device_type_Desktop(+); subscription_plan_Basic(+); account_age_days(+)
CUST00614,0.4267157949659313,low,days_since_last_login(+); missingindicator_avg_order_value(-); missingindicator_pages_per_session(+)
CUST00615,0.45942805372649165,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00616,0.46543322396876885,medium,days_since_last_login(+); missingindicator_avg_order_value(-); account_age_days(-)
CUST00617,0.3794464948867045,low,days_since_last_login(-); missingindicator_pages_per_session(+); device_type_Tablet(-)
CUST00618,0.40220343377563755,low,subscription_plan_Enterprise(-); missingindicator_avg_order_value(-); account_age_days(+)
CUST00619,0.4647266748932547,medium,subscription_plan_Free(+); days_since_last_login(-); region_South(-)
CUST00620,0.5418611602438713,high,subscription_plan_Free(+); region_South(-); days_since_last_login(+)
CUST00621,0.5823609238243794,high,subscription_plan_Free(+); days_since_last_login(+); region_West(+)
CUST00622,0.5179261220518553,high,subscription_plan_Free(+); account_age_days(-); days_since_last_login(+)
CUST00623,0.47430813992144694,medium,subscription_plan_Free(+); region_South(-); days_since_last_login(-)
CUST00624,0.442700931762961,low,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00625,0.4310584618329993,low,subscription_plan_Enterprise(-); account_age_days(+); days_since_last_login(+)
CUST00626,0.4497277568203758,low,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00627,0.45022969159729714,low,account_age_days(-); subscription_plan_Basic(+); region_North(-)
CUST00628,0.4325381588868038,low,subscription_plan_Premium(-); account_age_days(+); pages_per_session(-)
CUST00629,0.5579308574014121,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(+)
CUST00630,0.5300652598681547,high,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00631,0.33480770139249005,low,subscription_plan_Enterprise(-); days_since_last_login(+); device_type_Tablet(-)
CUST00632,0.5922887275218173,high,subscription_plan_Free(+); days_since_last_login(+); missingindicator_pages_per_session(+)
CUST00633,0.5327304131319457,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00634,0.5330289620206067,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00635,0.45243487180465325,low,subscription_plan_Premium(-); account_age_days(+); days_since_last_login(+)
CUST00636,0.5105010109122972,high,days_since_last_login(+); subscription_plan_Premium(-); account_age_days(+)
CUST00637,0.3601666313896594,low,subscription_plan_Enterprise(-); device_type_Tablet(-); days_since_last_login(-)
CUST00638,0.49335894003574066,medium,missingindicator_monthly_spend(+); days_since_last_login(-); device_type_Desktop(+)
CUST00639,0.4175818887636358,low,subscription_plan_Enterprise(-); missingindicator_avg_order_value(-); days_since_last_login(+)
CUST00640,0.3888341718715694,low,subscription_plan_Premium(-); region_South(-); account_age_days(-)
CUST00641,0.473128425421897,medium,subscription_plan_Free(+); missingindicator_monthly_spend(+); missingindicator_avg_order_value(-)
CUST00642,0.3801450184150127,low,days_since_last_login(-); region_South(-); account_age_days(-)
CUST00643,0.5067753129909686,medium,subscription_plan_Free(+); account_age_days(-); device_type_Desktop(+)
CUST00644,0.5000190187003775,medium,subscription_plan_Free(+); days_since_last_login(-); support_per_order(+)
CUST00645,0.5319987199192755,high,subscription_plan_Free(+); device_type_Desktop(+); account_age_days(-)
CUST00646,0.6852501531914744,high,avg_order_value(+); subscription_plan_Free(+); account_age_days(+)
CUST00647,0.49406721075473914,medium,subscription_plan_Basic(+); account_age_days(+); days_since_last_login(-)
CUST00648,0.49302710841040537,medium,subscription_plan_Basic(+); days_since_last_login(+); account_age_days(+)
CUST00649,0.424243470477491,low,subscription_plan_Premium(-); days_since_last_login(-); account_age_days(+)
CUST00650,0.4579930796443887,medium,missingindicator_monthly_spend(+); subscription_plan_Premium(-); account_age_days(-)
CUST00651,0.4975781028321107,medium,account_age_days(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00652,0.4912669803252114,medium,subscription_plan_Free(+); days_since_last_login(-); support_per_order(+)
CUST00653,0.43450970451205384,low,subscription_plan_Enterprise(-); account_age_days(+); support_per_order(+)
CUST00654,0.4314892524159287,low,subscription_plan_Premium(-); account_age_days(-); monthly_spend(+)
CUST00655,0.4462284732788463,low,region_South(-); days_since_last_login(+); account_age_days(-)
CUST00656,0.3594568814761191,low,subscription_plan_Enterprise(-); account_age_days(-); device_type_Desktop(+)
CUST00657,0.3855109741329801,low,subscription_plan_Premium(-); region_South(-); account_age_days(+)
CUST00658,0.5339455363259555,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00659,0.566869156981411,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00660,0.3920367978430504,low,subscription_plan_Premium(-); days_since_last_login(-); account_age_days(+)
CUST00661,0.4183020798557194,low,subscription_plan_Enterprise(-); days_since_last_login(+); account_age_days(+)
CUST00662,0.48331817261422383,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00663,0.5350726495796758,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00664,0.4796449460492623,medium,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00665,0.3885993538688376,low,subscription_plan_Enterprise(-); days_since_last_login(-); account_age_days(+)
CUST00666,0.5244490976455811,high,subscription_plan_Free(+); days_since_last_login(-); region_North(-)
CUST00667,0.637927978530187,high,avg_order_value(+); subscription_plan_Free(+); account_age_days(+)
CUST00668,0.5517963034546216,high,subscription_plan_Free(+); missingindicator_avg_order_value(-); days_since_last_login(+)
CUST00669,0.47769272262945267,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00670,0.41645907976324475,low,account_age_days(+); missingindicator_days_since_last_login(-); missingindicator_is_dormant(-)
CUST00671,0.371457772576675,low,device_type_Tablet(-); region_South(-); account_age_days(-)
CUST00672,0.45294198759169274,low,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00673,0.43537114486261574,low,missingindicator_pages_per_session(+); subscription_plan_Premium(-); device_type_Tablet(-)
CUST00674,0.4056784119760133,low,subscription_plan_Premium(-); account_age_days(-); days_since_last_login(+)
CUST00675,0.52540889378232,high,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00676,0.5166741733539272,high,account_age_days(+); subscription_plan_Basic(+); days_since_last_login(+)
CUST00677,0.4757940467715279,medium,account_age_days(-); days_since_last_login(+); subscription_plan_Basic(+)
CUST00678,0.566455937676382,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00679,0.46466119483024027,medium,days_since_last_login(+); subscription_plan_Premium(-); account_age_days(-)
CUST00680,0.5461871162428786,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); device_type_Tablet(-)
CUST00681,0.45697647242181105,low,account_age_days(-); subscription_plan_Basic(+); pages_per_session(-)
CUST00682,0.47606449303647225,medium,missingindicator_pages_per_session(+); subscription_plan_Premium(-); account_age_days(-)
CUST00683,0.4253926479705473,low,subscription_plan_Premium(-); region_South(-); days_since_last_login(+)
CUST00684,0.5409625027692531,high,days_since_last_login(+); subscription_plan_Basic(+); region_West(+)
CUST00685,0.4328805678139752,low,days_since_last_login(-); missingindicator_pages_per_session(+); account_age_days(-)
CUST00686,0.46274509219719945,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00687,0.46441236295937494,medium,days_since_last_login(+); region_South(-); account_age_days(-)
CUST00688,0.4677667279107312,medium,subscription_plan_Basic(+); days_since_last_login(-); region_North(-)
CUST00689,0.5186647552098359,high,subscription_plan_Free(+); days_since_last_login(-); missingindicator_pages_per_session(+)
CUST00690,0.6443764067872889,high,subscription_plan_Free(+); days_since_last_login(+); monthly_spend(+)
CUST00691,0.40130717327243637,low,days_since_last_login(-); device_type_Tablet(-); subscription_plan_Basic(+)
CUST00692,0.4034538316325362,low,device_type_Tablet(-); account_age_days(-); subscription_plan_Basic(+)
CUST00693,0.5062303601697294,medium,subscription_plan_Free(+); missingindicator_pages_per_session(+); region_South(-)
CUST00694,0.5209243889158166,high,days_since_last_login(+); subscription_plan_Premium(-); device_type_Desktop(+)
CUST00695,0.4581360107784288,medium,subscription_plan_Enterprise(-); days_since_last_login(+); region_South(-)
CUST00696,0.5669812447726934,high,subscription_plan_Free(+); device_type_Desktop(+); account_age_days(+)
CUST00697,0.5754315695307799,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); account_age_days(-)
CUST00698,0.5449427200494537,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00699,0.4247545859261811,low,subscription_plan_Free(+); account_age_days(-); missingindicator_is_dormant(-)
CUST00700,0.44948550269728715,low,missingindicator_avg_order_value(-); account_age_days(+); subscription_plan_Basic(+)
CUST00701,0.5927930363807039,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST00702,0.4841270782127648,medium,missingindicator_monthly_spend(+); region_South(-); subscription_plan_Basic(+)
CUST00703,0.46739641633881046,medium,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00704,0.5378078697947216,high,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00705,0.3820798649695847,low,subscription_plan_Premium(-); device_type_Tablet(-); account_age_days(-)
CUST00706,0.5746935873891362,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00707,0.3711697232996947,low,subscription_plan_Enterprise(-); days_since_last_login(-); support_per_order(-)
CUST00708,0.5673628432773139,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00709,0.5578005499277309,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00710,0.4242711822716747,low,account_age_days(-); subscription_plan_Basic(+); pages_per_session(-)
CUST00711,0.4892214793328059,medium,subscription_plan_Free(+); days_since_last_login(-); region_West(+)
CUST00712,0.4916076027624646,medium,subscription_plan_Free(+); region_South(-); pages_per_session(+)
CUST00713,0.5382654191806283,high,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00714,0.44485892630440504,low,device_type_Tablet(-); subscription_plan_Basic(+); days_since_last_login(+)
CUST00715,0.5304682903247799,high,days_since_last_login(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00716,0.48901176032125493,medium,days_since_last_login(+); device_type_Tablet(-); subscription_plan_Basic(+)
CUST00717,0.4313541048456277,low,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00718,0.4406784345315877,low,device_type_Tablet(-); subscription_plan_Basic(+); account_age_days(-)
CUST00719,0.5477588436591218,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00720,0.4333792506810437,low,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00721,0.5912000218971059,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST00722,0.47890451097255166,medium,days_since_last_login(+); region_South(-); subscription_plan_Basic(+)
CUST00723,0.3634880489131869,low,subscription_plan_Enterprise(-); days_since_last_login(-); device_type_Desktop(+)
CUST00724,0.4460569237768627,low,subscription_plan_Premium(-); account_age_days(+); region_North(-)
CUST00725,0.4961936864353037,medium,days_since_last_login(+); device_type_Tablet(-); account_age_days(+)
CUST00726,0.503288985393973,medium,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(+)
CUST00727,0.5244421374900166,high,account_age_days(+); days_since_last_login(+); subscription_plan_Basic(+)
CUST00728,0.4328021484610177,low,subscription_plan_Enterprise(-); days_since_last_login(+); account_age_days(-)
CUST00729,0.5131386255965199,high,subscription_plan_Free(+); region_South(-); days_since_last_login(+)
CUST00730,0.5724033391896419,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00731,0.47128975000392803,medium,region_South(-); subscription_plan_Basic(+); account_age_days(+)
CUST00732,0.5762065876437301,high,subscription_plan_Free(+); days_since_last_login(+); region_North(-)
CUST00733,0.4800785970687268,medium,subscription_plan_Free(+); device_type_Tablet(-); days_since_last_login(-)
CUST00734,0.30715754256743927,low,subscription_plan_Enterprise(-); days_since_last_login(-); missingindicator_avg_order_value(-)
CUST00735,0.5629467353968193,high,subscription_plan_Free(+); device_type_Desktop(+); days_since_last_login(+)
CUST00736,0.453403744446821,low,days_since_last_login(+); subscription_plan_Premium(-); account_age_days(-)
CUST00737,0.4655846383798167,medium,missingindicator_monthly_spend(+); region_South(-); subscription_plan_Basic(+)
CUST00738,0.5443545670683404,high,account_age_days(+); subscription_plan_Basic(+); region_West(+)
CUST00739,0.5591707224460454,high,subscription_plan_Free(+); device_type_Desktop(+); days_since_last_login(-)
CUST00740,0.5728564760391566,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00741,0.4348921042566449,low,subscription_plan_Premium(-); region_South(-); account_age_days(+)
CUST00742,0.48934945685428116,medium,days_since_last_login(+); subscription_plan_Premium(-); region_South(-)
CUST00743,0.549910531464231,high,subscription_plan_Free(+); missingindicator_pages_per_session(+); device_type_Tablet(-)
CUST00744,0.44260141873402964,low,account_age_days(-); subscription_plan_Basic(+); device_type_Mobile(-)
CUST00745,0.36520630991997916,low,subscription_plan_Enterprise(-); days_since_last_login(+); missingindicator_avg_order_value(-)
CUST00746,0.394822297471419,low,subscription_plan_Premium(-); days_since_last_login(-); account_age_days(-)
CUST00747,0.5077450575382112,medium,subscription_plan_Free(+); missingindicator_days_since_last_login(-); missingindicator_is_dormant(-)
CUST00748,0.46378628718717857,medium,subscription_plan_Free(+); days_since_last_login(+); device_type_Tablet(-)
CUST00749,0.4865187986759715,medium,days_since_last_login(-); support_per_order(+); subscription_plan_Basic(+)
CUST00750,0.5220160969434569,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(-)
CUST00751,0.4909853643265286,medium,days_since_last_login(+); missingindicator_pages_per_session(+); subscription_plan_Premium(-)
CUST00752,0.4999921023044903,medium,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(-)
CUST00753,0.47469883992119116,medium,days_since_last_login(+); subscription_plan_Premium(-); support_per_order(-)
CUST00754,0.4945022174494563,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Desktop(+)
CUST00755,0.44297165063229266,low,days_since_last_login(-); subscription_plan_Basic(+); account_age_days(-)
CUST00756,0.4890945059590347,medium,subscription_plan_Free(+); missingindicator_monthly_spend(+); device_type_Tablet(-)
CUST00757,0.4587698404781193,medium,subscription_plan_Premium(-); account_age_days(+); days_since_last_login(+)
CUST00758,0.4379964766538986,low,subscription_plan_Premium(-); account_age_days(-); days_since_last_login(+)
CUST00759,0.5317258023502927,high,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00760,0.4391817949383799,low,recency_ratio(-); subscription_plan_Premium(-); account_age_days(+)
CUST00761,0.4350429326650403,low,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00762,0.5377186443788053,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); region_South(-)
CUST00763,0.5237774883748529,high,subscription_plan_Free(+); region_South(-); device_type_Desktop(+)
CUST00764,0.4875822806283942,medium,days_since_last_login(-); support_per_order(+); device_type_Desktop(+)
CUST00765,0.46083856994728317,medium,subscription_plan_Free(+); days_since_last_login(-); device_type_Tablet(-)
CUST00766,0.5288698324351941,high,subscription_plan_Free(+); missingindicator_monthly_spend(+); region_South(-)
CUST00767,0.5214916381716402,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00768,0.5894631117375514,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(+)
CUST00769,0.4414531907974141,low,account_age_days(-); days_since_last_login(-); device_type_Desktop(+)
CUST00770,0.47049803592120076,medium,days_since_last_login(+); region_South(-); account_age_days(-)
CUST00771,0.3278574187958157,low,subscription_plan_Enterprise(-); days_since_last_login(-); region_South(-)
CUST00772,0.5123029584643788,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Tablet(-)
CUST00773,0.5394178831575449,high,subscription_plan_Free(+); account_age_days(-); device_type_Desktop(+)
CUST00774,0.3631482079256317,low,subscription_plan_Enterprise(-); region_South(-); account_age_days(+)
CUST00775,0.4501843879971695,low,missingindicator_monthly_spend(+); subscription_plan_Premium(-); account_age_days(-)
CUST00776,0.4199710645441449,low,device_type_Tablet(-); region_South(-); subscription_plan_Basic(+)
CUST00777,0.30556723118913875,low,subscription_plan_Enterprise(-); region_South(-); account_age_days(-)
CUST00778,0.4816214897630372,medium,days_since_last_login(+); account_age_days(-); subscription_plan_Basic(+)
CUST00779,0.45047774579577915,low,days_since_last_login(+); subscription_plan_Premium(-); region_South(-)
CUST00780,0.4598858483826479,medium,region_South(-); subscription_plan_Basic(+); days_since_last_login(+)
CUST00781,0.3063909347940042,low,subscription_plan_Enterprise(-); days_since_last_login(-); region_South(-)
CUST00782,0.5950703502420682,high,avg_order_value(+); subscription_plan_Free(+); days_since_last_login(-)
CUST00783,0.49922789404274936,medium,days_since_last_login(+); account_age_days(-); subscription_plan_Basic(+)
CUST00784,0.46815289140275673,medium,missingindicator_recency_ratio(-); missingindicator_account_age_days(-); device_type_Desktop(+)
CUST00785,0.4335814794500714,low,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00786,0.5177286557274561,high,subscription_plan_Free(+); days_since_last_login(-); monthly_spend(+)
CUST00787,0.3278419758753317,low,subscription_plan_Enterprise(-); days_since_last_login(-); device_type_Tablet(-)
CUST00788,0.49587756379632913,medium,days_since_last_login(+); subscription_plan_Premium(-); device_type_Desktop(+)
CUST00789,0.5153168992418119,high,subscription_plan_Free(+); region_South(-); days_since_last_login(+)
CUST00790,0.4058576255346331,low,days_since_last_login(-); subscription_plan_Premium(-); account_age_days(+)
CUST00791,0.40641038937824875,low,subscription_plan_Premium(-); account_age_days(-); days_since_last_login(-)
CUST00792,0.5642201905558348,high,subscription_plan_Free(+); account_age_days(+); days_since_last_login(+)
CUST00793,0.5647441606354424,high,subscription_plan_Free(+); days_since_last_login(+); support_per_order(+)
CUST00794,0.47050557223738687,medium,days_since_last_login(-); missingindicator_monthly_spend(+); account_age_days(+)
CUST00795,0.4215369726590598,low,subscription_plan_Enterprise(-); missingindicator_pages_per_session(+); region_South(-)
CUST00796,0.4968190186224434,medium,days_since_last_login(+); subscription_plan_Premium(-); account_age_days(+)
CUST00797,0.6307787616946277,high,avg_order_value(+); subscription_plan_Free(+); account_age_days(-)
CUST00798,0.5670939966342621,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00799,0.5559449783058458,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00800,0.40301408350094314,low,missingindicator_avg_order_value(-); subscription_plan_Premium(-); region_South(-)
CUST00801,0.5393258419637311,high,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00802,0.49784907134702855,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(+)
CUST00803,0.5466477263195284,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00804,0.45236358833451895,low,subscription_plan_Free(+); days_since_last_login(-); region_South(-)
CUST00805,0.4101468055481662,low,subscription_plan_Premium(-); days_since_last_login(-); region_North(-)
CUST00806,0.531716204399107,high,account_age_days(+); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00807,0.5383333510404549,high,subscription_plan_Free(+); region_South(-); days_since_last_login(+)
CUST00808,0.49171369748577776,medium,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(-)
CUST00809,0.5139554154396709,high,account_age_days(+); subscription_plan_Basic(+); region_North(-)
CUST00810,0.5761926620042861,high,subscription_plan_Free(+); days_since_last_login(+); device_type_Desktop(+)
CUST00811,0.46894729890337017,medium,region_South(-); subscription_plan_Basic(+); account_age_days(+)
CUST00812,0.47329304349446416,medium,missingindicator_pages_per_session(+); subscription_plan_Premium(-); device_type_Desktop(+)
CUST00813,0.5011394640174129,medium,days_since_last_login(+); subscription_plan_Basic(+); account_age_days(-)
CUST00814,0.4481115020253731,low,region_South(-); account_age_days(+); subscription_plan_Basic(+)
CUST00815,0.5124410567880108,high,days_since_last_login(+); subscription_plan_Basic(+); region_North(-)
CUST00816,0.47354143883783156,medium,days_since_last_login(-); account_age_days(+); device_type_Desktop(+)
CUST00817,0.3912362586236748,low,missingindicator_days_since_last_login(-); missingindicator_is_dormant(-); missingindicator_recency_ratio(-)
CUST00818,0.41310790725336527,low,subscription_plan_Premium(-); device_type_Tablet(-); days_since_last_login(+)
CUST00819,0.5371672308482313,high,subscription_plan_Free(+); region_West(+); support_per_order(-)
CUST00820,0.48716618539443973,medium,region_South(-); device_type_Desktop(+); account_age_days(+)
CUST00821,0.49969688170367227,medium,subscription_plan_Free(+); missingindicator_avg_order_value(-); region_West(+)
CUST00822,0.39267448606994204,low,subscription_plan_Enterprise(-); region_West(+); account_age_days(-)
CUST00823,0.49261929476113897,medium,subscription_plan_Free(+); region_South(-); account_age_days(+)
CUST00824,0.4265948915123928,low,account_age_days(-); days_since_last_login(-); subscription_plan_Basic(+)
CUST00825,0.44265213604658565,low,days_since_last_login(-); device_type_Desktop(+); subscription_plan_Basic(+)
CUST00826,0.6515495224033586,high,avg_order_value(+); subscription_plan_Free(+); region_South(-)
CUST00827,0.4206275531035266,low,subscription_plan_Premium(-); account_age_days(-); support_per_order(+)
CUST00828,0.6227667756910743,high,support_per_order(+); account_age_days(+); device_type_Desktop(+)
CUST00829,0.4653571177505217,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00830,0.4817360087985523,medium,days_since_last_login(+); account_age_days(-); subscription_plan_Basic(+)
CUST00831,0.4771679030254467,medium,subscription_plan_Free(+); days_since_last_login(-); region_Central(+)
CUST00832,0.5593963296666231,high,subscription_plan_Free(+); days_since_last_login(+); account_age_days(-)
CUST00833,0.41924761728506577,low,subscription_plan_Free(+); days_since_last_login(-); region_South(-)
CUST00834,0.4390909429458132,low,subscription_plan_Premium(-); days_since_last_login(+); account_age_days(-)
CUST00835,0.5002700579981594,medium,subscription_plan_Free(+); region_South(-); account_age_days(-)
CUST00836,0.47584110493645104,medium,subscription_plan_Free(+); days_since_last_login(-); account_age_days(-)
CUST00837,0.40851549377347557,low,region_South(-); account_age_days(-); days_since_last_login(-)
CUST00838,0.48254669916364434,medium,missingindicator_monthly_spend(+); device_type_Tablet(-); days_since_last_login(-)
CUST00839,0.4988883287663389,medium,subscription_plan_Free(+); days_since_last_login(+); region_South(-)
CUST00840,0.38909252263286354,low,days_since_last_login(-); account_age_days(-); subscription_plan_Basic(+)
